{'Mean Episode Return': Array(46.423664, dtype=float32), 'Var Episode Return': Array(262.31262, dtype=float32), 'Mean Episode Length': Array(108.73278, dtype=float32), 'Var Episode Length': Array(1446.6353, dtype=float32), 'Num Episodes': Array(4820., dtype=float32), 'Max Episode Return': Array(113.164696, dtype=float32), 'Min Episode Return': Array(17.067009, dtype=float32), 'Max Episode Length': Array(262., dtype=float32), 'Min Episode Length': Array(29., dtype=float32), 'Max Timestep': Array(52953088., dtype=float32), 'Min Timestep': Array(52428928., dtype=float32)} step=52953088
{'Mean Episode Return': Array(47.399082, dtype=float32), 'Var Episode Return': Array(277.54486, dtype=float32), 'Mean Episode Length': Array(110.68139, dtype=float32), 'Var Episode Length': Array(1530.8436, dtype=float32), 'Num Episodes': Array(4733., dtype=float32), 'Max Episode Return': Array(124.161896, dtype=float32), 'Min Episode Return': Array(6.014875, dtype=float32), 'Max Episode Length': Array(297., dtype=float32), 'Min Episode Length': Array(8., dtype=float32), 'Max Timestep': Array(53477376., dtype=float32), 'Min Timestep': Array(52953216., dtype=float32)} step=53477376
{'Mean Episode Return': Array(47.86397, dtype=float32), 'Var Episode Return': Array(289.44275, dtype=float32), 'Mean Episode Length': Array(111.7557, dtype=float32), 'Var Episode Length': Array(1545.0748, dtype=float32), 'Num Episodes': Array(4691., dtype=float32), 'Max Episode Return': Array(132.79616, dtype=float32), 'Min Episode Return': Array(5.0751595, dtype=float32), 'Max Episode Length': Array(320., dtype=float32), 'Min Episode Length': Array(7., dtype=float32), 'Max Timestep': Array(54001664., dtype=float32), 'Min Timestep': Array(53477504., dtype=float32)} step=54001664
{'Mean Episode Return': Array(48.30479, dtype=float32), 'Var Episode Return': Array(296.33145, dtype=float32), 'Mean Episode Length': Array(112.46256, dtype=float32), 'Var Episode Length': Array(1515.1691, dtype=float32), 'Num Episodes': Array(4661., dtype=float32), 'Max Episode Return': Array(129.65479, dtype=float32), 'Min Episode Return': Array(15.847297, dtype=float32), 'Max Episode Length': Array(300., dtype=float32), 'Min Episode Length': Array(22., dtype=float32), 'Max Timestep': Array(54525952., dtype=float32), 'Min Timestep': Array(54001792., dtype=float32)} step=54525952
{'Mean Episode Return': Array(48.757496, dtype=float32), 'Var Episode Return': Array(300.93448, dtype=float32), 'Mean Episode Length': Array(113.159615, dtype=float32), 'Var Episode Length': Array(1506.5116, dtype=float32), 'Num Episodes': Array(4636., dtype=float32), 'Max Episode Return': Array(113.37391, dtype=float32), 'Min Episode Return': Array(10.57046, dtype=float32), 'Max Episode Length': Array(260., dtype=float32), 'Min Episode Length': Array(13., dtype=float32), 'Max Timestep': Array(55050240., dtype=float32), 'Min Timestep': Array(54526080., dtype=float32)} step=55050240
{'Mean Episode Return': Array(49.10443, dtype=float32), 'Var Episode Return': Array(323.77423, dtype=float32), 'Mean Episode Length': Array(114.24896, dtype=float32), 'Var Episode Length': Array(1629.8472, dtype=float32), 'Num Episodes': Array(4591., dtype=float32), 'Max Episode Return': Array(125.96824, dtype=float32), 'Min Episode Return': Array(2.1625485, dtype=float32), 'Max Episode Length': Array(307., dtype=float32), 'Min Episode Length': Array(3., dtype=float32), 'Max Timestep': Array(55574528., dtype=float32), 'Min Timestep': Array(55050368., dtype=float32)} step=55574528
{'Mean Episode Return': Array(49.57811, dtype=float32), 'Var Episode Return': Array(340.6813, dtype=float32), 'Mean Episode Length': Array(115.77977, dtype=float32), 'Var Episode Length': Array(1777.6996, dtype=float32), 'Num Episodes': Array(4527., dtype=float32), 'Max Episode Return': Array(129.33472, dtype=float32), 'Min Episode Return': Array(13.3915, dtype=float32), 'Max Episode Length': Array(311., dtype=float32), 'Min Episode Length': Array(29., dtype=float32), 'Max Timestep': Array(56098816., dtype=float32), 'Min Timestep': Array(55574656., dtype=float32)} step=56098816
{'Mean Episode Return': Array(50.41809, dtype=float32), 'Var Episode Return': Array(365.80627, dtype=float32), 'Mean Episode Length': Array(117.30783, dtype=float32), 'Var Episode Length': Array(1863.312, dtype=float32), 'Num Episodes': Array(4457., dtype=float32), 'Max Episode Return': Array(122.48655, dtype=float32), 'Min Episode Return': Array(16.340494, dtype=float32), 'Max Episode Length': Array(310., dtype=float32), 'Min Episode Length': Array(33., dtype=float32), 'Max Timestep': Array(56623104., dtype=float32), 'Min Timestep': Array(56098944., dtype=float32)} step=56623104
{'Mean Episode Return': Array(51.416786, dtype=float32), 'Var Episode Return': Array(370.57822, dtype=float32), 'Mean Episode Length': Array(118.87503, dtype=float32), 'Var Episode Length': Array(1862.5975, dtype=float32), 'Num Episodes': Array(4417., dtype=float32), 'Max Episode Return': Array(132.15096, dtype=float32), 'Min Episode Return': Array(7.396599, dtype=float32), 'Max Episode Length': Array(336., dtype=float32), 'Min Episode Length': Array(10., dtype=float32), 'Max Timestep': Array(57147392., dtype=float32), 'Min Timestep': Array(56623232., dtype=float32)} step=57147392
{'Mean Episode Return': Array(52.29824, dtype=float32), 'Var Episode Return': Array(389.62463, dtype=float32), 'Mean Episode Length': Array(120.77576, dtype=float32), 'Var Episode Length': Array(1916.934, dtype=float32), 'Num Episodes': Array(4339., dtype=float32), 'Max Episode Return': Array(138.5718, dtype=float32), 'Min Episode Return': Array(12.915664, dtype=float32), 'Max Episode Length': Array(317., dtype=float32), 'Min Episode Length': Array(34., dtype=float32), 'Max Timestep': Array(57671680., dtype=float32), 'Min Timestep': Array(57147520., dtype=float32)} step=57671680
{'Mean Episode Return': Array(52.927242, dtype=float32), 'Var Episode Return': Array(400.23767, dtype=float32), 'Mean Episode Length': Array(120.96174, dtype=float32), 'Var Episode Length': Array(1884.0668, dtype=float32), 'Num Episodes': Array(4339., dtype=float32), 'Max Episode Return': Array(134.04396, dtype=float32), 'Min Episode Return': Array(8.854466, dtype=float32), 'Max Episode Length': Array(299., dtype=float32), 'Min Episode Length': Array(11., dtype=float32), 'Max Timestep': Array(58195968., dtype=float32), 'Min Timestep': Array(57671808., dtype=float32)} step=58195968
{'Mean Episode Return': Array(53.725586, dtype=float32), 'Var Episode Return': Array(425.23996, dtype=float32), 'Mean Episode Length': Array(122.396484, dtype=float32), 'Var Episode Length': Array(1979.5001, dtype=float32), 'Num Episodes': Array(4275., dtype=float32), 'Max Episode Return': Array(153.1846, dtype=float32), 'Min Episode Return': Array(16.762047, dtype=float32), 'Max Episode Length': Array(342., dtype=float32), 'Min Episode Length': Array(36., dtype=float32), 'Max Timestep': Array(58720256., dtype=float32), 'Min Timestep': Array(58196096., dtype=float32)} step=58720256
{'Validation Info/Mean Episode Return': Array(49.638027, dtype=float32), 'Validation Info/Mean Episode Length': Array(112.850006, dtype=float32)} step=58720256
{'Mean Episode Return': Array(54.07341, dtype=float32), 'Var Episode Return': Array(439.04803, dtype=float32), 'Mean Episode Length': Array(123.73789, dtype=float32), 'Var Episode Length': Array(2001.7954, dtype=float32), 'Num Episodes': Array(4231., dtype=float32), 'Max Episode Return': Array(150.51183, dtype=float32), 'Min Episode Return': Array(4.5646024, dtype=float32), 'Max Episode Length': Array(318., dtype=float32), 'Min Episode Length': Array(6., dtype=float32), 'Max Timestep': Array(59244544., dtype=float32), 'Min Timestep': Array(58720384., dtype=float32)} step=59244544
{'Mean Episode Return': Array(55.151638, dtype=float32), 'Var Episode Return': Array(475.8937, dtype=float32), 'Mean Episode Length': Array(125.66476, dtype=float32), 'Var Episode Length': Array(2151.821, dtype=float32), 'Num Episodes': Array(4182., dtype=float32), 'Max Episode Return': Array(151.94939, dtype=float32), 'Min Episode Return': Array(4.3661666, dtype=float32), 'Max Episode Length': Array(317., dtype=float32), 'Min Episode Length': Array(6., dtype=float32), 'Max Timestep': Array(59768832., dtype=float32), 'Min Timestep': Array(59244672., dtype=float32)} step=59768832
{'Mean Episode Return': Array(55.401173, dtype=float32), 'Var Episode Return': Array(478.157, dtype=float32), 'Mean Episode Length': Array(126.38675, dtype=float32), 'Var Episode Length': Array(2195.614, dtype=float32), 'Num Episodes': Array(4150., dtype=float32), 'Max Episode Return': Array(151.40958, dtype=float32), 'Min Episode Return': Array(17.374725, dtype=float32), 'Max Episode Length': Array(351., dtype=float32), 'Min Episode Length': Array(28., dtype=float32), 'Max Timestep': Array(60293120., dtype=float32), 'Min Timestep': Array(59768960., dtype=float32)} step=60293120
{'Mean Episode Return': Array(55.70729, dtype=float32), 'Var Episode Return': Array(481.77698, dtype=float32), 'Mean Episode Length': Array(127.04558, dtype=float32), 'Var Episode Length': Array(2160.6438, dtype=float32), 'Num Episodes': Array(4125., dtype=float32), 'Max Episode Return': Array(162.2344, dtype=float32), 'Min Episode Return': Array(14.915215, dtype=float32), 'Max Episode Length': Array(360., dtype=float32), 'Min Episode Length': Array(20., dtype=float32), 'Max Timestep': Array(60817408., dtype=float32), 'Min Timestep': Array(60293248., dtype=float32)} step=60817408
{'Mean Episode Return': Array(57.637077, dtype=float32), 'Var Episode Return': Array(535.6503, dtype=float32), 'Mean Episode Length': Array(131.52652, dtype=float32), 'Var Episode Length': Array(2391.2869, dtype=float32), 'Num Episodes': Array(3977., dtype=float32), 'Max Episode Return': Array(148.40472, dtype=float32), 'Min Episode Return': Array(18.643034, dtype=float32), 'Max Episode Length': Array(322., dtype=float32), 'Min Episode Length': Array(36., dtype=float32), 'Max Timestep': Array(61341696., dtype=float32), 'Min Timestep': Array(60817536., dtype=float32)} step=61341696
{'Mean Episode Return': Array(57.39716, dtype=float32), 'Var Episode Return': Array(524.1588, dtype=float32), 'Mean Episode Length': Array(130.8944, dtype=float32), 'Var Episode Length': Array(2345.776, dtype=float32), 'Num Episodes': Array(4005., dtype=float32), 'Max Episode Return': Array(148.43091, dtype=float32), 'Min Episode Return': Array(18.112263, dtype=float32), 'Max Episode Length': Array(331., dtype=float32), 'Min Episode Length': Array(38., dtype=float32), 'Max Timestep': Array(61865984., dtype=float32), 'Min Timestep': Array(61341824., dtype=float32)} step=61865984
{'Mean Episode Return': Array(59.12805, dtype=float32), 'Var Episode Return': Array(557.52606, dtype=float32), 'Mean Episode Length': Array(134.03752, dtype=float32), 'Var Episode Length': Array(2411.9343, dtype=float32), 'Num Episodes': Array(3918., dtype=float32), 'Max Episode Return': Array(175.42696, dtype=float32), 'Min Episode Return': Array(17.615778, dtype=float32), 'Max Episode Length': Array(347., dtype=float32), 'Min Episode Length': Array(32., dtype=float32), 'Max Timestep': Array(62390272., dtype=float32), 'Min Timestep': Array(61866112., dtype=float32)} step=62390272
{'Mean Episode Return': Array(58.62983, dtype=float32), 'Var Episode Return': Array(567.89124, dtype=float32), 'Mean Episode Length': Array(132.17587, dtype=float32), 'Var Episode Length': Array(2422.5112, dtype=float32), 'Num Episodes': Array(3963., dtype=float32), 'Max Episode Return': Array(177.79854, dtype=float32), 'Min Episode Return': Array(4.6827226, dtype=float32), 'Max Episode Length': Array(347., dtype=float32), 'Min Episode Length': Array(6., dtype=float32), 'Max Timestep': Array(62914560., dtype=float32), 'Min Timestep': Array(62390400., dtype=float32)} step=62914560
{'Mean Episode Return': Array(60.943913, dtype=float32), 'Var Episode Return': Array(638.25665, dtype=float32), 'Mean Episode Length': Array(137.04388, dtype=float32), 'Var Episode Length': Array(2748.5913, dtype=float32), 'Num Episodes': Array(3828., dtype=float32), 'Max Episode Return': Array(167.55507, dtype=float32), 'Min Episode Return': Array(12.636124, dtype=float32), 'Max Episode Length': Array(356., dtype=float32), 'Min Episode Length': Array(17., dtype=float32), 'Max Timestep': Array(63438848., dtype=float32), 'Min Timestep': Array(62914688., dtype=float32)} step=63438848
{'Mean Episode Return': Array(61.583626, dtype=float32), 'Var Episode Return': Array(677.7979, dtype=float32), 'Mean Episode Length': Array(138.5599, dtype=float32), 'Var Episode Length': Array(2943.411, dtype=float32), 'Num Episodes': Array(3781., dtype=float32), 'Max Episode Return': Array(171.34035, dtype=float32), 'Min Episode Return': Array(3.0853193, dtype=float32), 'Max Episode Length': Array(416., dtype=float32), 'Min Episode Length': Array(4., dtype=float32), 'Max Timestep': Array(63963136., dtype=float32), 'Min Timestep': Array(63438976., dtype=float32)} step=63963136
{'Mean Episode Return': Array(61.979527, dtype=float32), 'Var Episode Return': Array(704.3867, dtype=float32), 'Mean Episode Length': Array(138.89322, dtype=float32), 'Var Episode Length': Array(3029.1023, dtype=float32), 'Num Episodes': Array(3774., dtype=float32), 'Max Episode Return': Array(194.93903, dtype=float32), 'Min Episode Return': Array(17.230211, dtype=float32), 'Max Episode Length': Array(415., dtype=float32), 'Min Episode Length': Array(28., dtype=float32), 'Max Timestep': Array(64487424., dtype=float32), 'Min Timestep': Array(63963264., dtype=float32)} step=64487424
{'Mean Episode Return': Array(61.90359, dtype=float32), 'Var Episode Return': Array(723.4511, dtype=float32), 'Mean Episode Length': Array(139.15816, dtype=float32), 'Var Episode Length': Array(3119.4636, dtype=float32), 'Num Episodes': Array(3762., dtype=float32), 'Max Episode Return': Array(232.31285, dtype=float32), 'Min Episode Return': Array(19.073112, dtype=float32), 'Max Episode Length': Array(521., dtype=float32), 'Min Episode Length': Array(39., dtype=float32), 'Max Timestep': Array(65011712., dtype=float32), 'Min Timestep': Array(64487552., dtype=float32)} step=65011712
{'Mean Episode Return': Array(62.698895, dtype=float32), 'Var Episode Return': Array(723.8486, dtype=float32), 'Mean Episode Length': Array(141.95314, dtype=float32), 'Var Episode Length': Array(3226.8015, dtype=float32), 'Num Episodes': Array(3691., dtype=float32), 'Max Episode Return': Array(185.70197, dtype=float32), 'Min Episode Return': Array(21.270452, dtype=float32), 'Max Episode Length': Array(381., dtype=float32), 'Min Episode Length': Array(36., dtype=float32), 'Max Timestep': Array(65536000., dtype=float32), 'Min Timestep': Array(65011840., dtype=float32)} step=65536000
{'Mean Episode Return': Array(64.47481, dtype=float32), 'Var Episode Return': Array(816.6002, dtype=float32), 'Mean Episode Length': Array(144.15637, dtype=float32), 'Var Episode Length': Array(3456.8833, dtype=float32), 'Num Episodes': Array(3639., dtype=float32), 'Max Episode Return': Array(186.94914, dtype=float32), 'Min Episode Return': Array(2.1447172, dtype=float32), 'Max Episode Length': Array(402., dtype=float32), 'Min Episode Length': Array(3., dtype=float32), 'Max Timestep': Array(66060288., dtype=float32), 'Min Timestep': Array(65536128., dtype=float32)} step=66060288
{'Validation Info/Mean Episode Return': Array(48.172955, dtype=float32), 'Validation Info/Mean Episode Length': Array(109.53191, dtype=float32)} step=66060288
{'Mean Episode Return': Array(65.54566, dtype=float32), 'Var Episode Return': Array(854.05524, dtype=float32), 'Mean Episode Length': Array(146.86906, dtype=float32), 'Var Episode Length': Array(3628.6938, dtype=float32), 'Num Episodes': Array(3559., dtype=float32), 'Max Episode Return': Array(194.59666, dtype=float32), 'Min Episode Return': Array(22.158642, dtype=float32), 'Max Episode Length': Array(401., dtype=float32), 'Min Episode Length': Array(41., dtype=float32), 'Max Timestep': Array(66584576., dtype=float32), 'Min Timestep': Array(66060416., dtype=float32)} step=66584576
{'Mean Episode Return': Array(66.83508, dtype=float32), 'Var Episode Return': Array(868.65375, dtype=float32), 'Mean Episode Length': Array(149.1499, dtype=float32), 'Var Episode Length': Array(3710.8323, dtype=float32), 'Num Episodes': Array(3509., dtype=float32), 'Max Episode Return': Array(208.28532, dtype=float32), 'Min Episode Return': Array(3.0712807, dtype=float32), 'Max Episode Length': Array(446., dtype=float32), 'Min Episode Length': Array(4., dtype=float32), 'Max Timestep': Array(67108864., dtype=float32), 'Min Timestep': Array(66584704., dtype=float32)} step=67108864
{'Mean Episode Return': Array(68.06725, dtype=float32), 'Var Episode Return': Array(970.29034, dtype=float32), 'Mean Episode Length': Array(151.6754, dtype=float32), 'Var Episode Length': Array(4196.0396, dtype=float32), 'Num Episodes': Array(3475., dtype=float32), 'Max Episode Return': Array(252.4712, dtype=float32), 'Min Episode Return': Array(21.463587, dtype=float32), 'Max Episode Length': Array(513., dtype=float32), 'Min Episode Length': Array(39., dtype=float32), 'Max Timestep': Array(67633152., dtype=float32), 'Min Timestep': Array(67108992., dtype=float32)} step=67633152
{'Mean Episode Return': Array(68.76882, dtype=float32), 'Var Episode Return': Array(982.54913, dtype=float32), 'Mean Episode Length': Array(153.1298, dtype=float32), 'Var Episode Length': Array(4178.375, dtype=float32), 'Num Episodes': Array(3413., dtype=float32), 'Max Episode Return': Array(213.90637, dtype=float32), 'Min Episode Return': Array(20.075981, dtype=float32), 'Max Episode Length': Array(448., dtype=float32), 'Min Episode Length': Array(36., dtype=float32), 'Max Timestep': Array(68157440., dtype=float32), 'Min Timestep': Array(67633280., dtype=float32)} step=68157440
{'Mean Episode Return': Array(68.352516, dtype=float32), 'Var Episode Return': Array(959.0223, dtype=float32), 'Mean Episode Length': Array(152.51715, dtype=float32), 'Var Episode Length': Array(4103.9043, dtype=float32), 'Num Episodes': Array(3440., dtype=float32), 'Max Episode Return': Array(215.00476, dtype=float32), 'Min Episode Return': Array(13.674072, dtype=float32), 'Max Episode Length': Array(416., dtype=float32), 'Min Episode Length': Array(19., dtype=float32), 'Max Timestep': Array(68681728., dtype=float32), 'Min Timestep': Array(68157568., dtype=float32)} step=68681728
{'Mean Episode Return': Array(70.72199, dtype=float32), 'Var Episode Return': Array(1046.814, dtype=float32), 'Mean Episode Length': Array(157.68825, dtype=float32), 'Var Episode Length': Array(4427.8296, dtype=float32), 'Num Episodes': Array(3323., dtype=float32), 'Max Episode Return': Array(205.25816, dtype=float32), 'Min Episode Return': Array(18.38323, dtype=float32), 'Max Episode Length': Array(419., dtype=float32), 'Min Episode Length': Array(36., dtype=float32), 'Max Timestep': Array(69206016., dtype=float32), 'Min Timestep': Array(68681856., dtype=float32)} step=69206016
{'Mean Episode Return': Array(71.79366, dtype=float32), 'Var Episode Return': Array(1094.3955, dtype=float32), 'Mean Episode Length': Array(159.58058, dtype=float32), 'Var Episode Length': Array(4620.865, dtype=float32), 'Num Episodes': Array(3283., dtype=float32), 'Max Episode Return': Array(232.72485, dtype=float32), 'Min Episode Return': Array(11.410518, dtype=float32), 'Max Episode Length': Array(438., dtype=float32), 'Min Episode Length': Array(15., dtype=float32), 'Max Timestep': Array(69730304., dtype=float32), 'Min Timestep': Array(69206144., dtype=float32)} step=69730304
{'Mean Episode Return': Array(72.021805, dtype=float32), 'Var Episode Return': Array(1156.8477, dtype=float32), 'Mean Episode Length': Array(160.00244, dtype=float32), 'Var Episode Length': Array(4875.7524, dtype=float32), 'Num Episodes': Array(3283., dtype=float32), 'Max Episode Return': Array(201.4157, dtype=float32), 'Min Episode Return': Array(10.158187, dtype=float32), 'Max Episode Length': Array(436., dtype=float32), 'Min Episode Length': Array(13., dtype=float32), 'Max Timestep': Array(70254592., dtype=float32), 'Min Timestep': Array(69730432., dtype=float32)} step=70254592
{'Mean Episode Return': Array(74.9827, dtype=float32), 'Var Episode Return': Array(1229.2526, dtype=float32), 'Mean Episode Length': Array(166.617, dtype=float32), 'Var Episode Length': Array(5249.1147, dtype=float32), 'Num Episodes': Array(3141., dtype=float32), 'Max Episode Return': Array(254.40848, dtype=float32), 'Min Episode Return': Array(1.6384118, dtype=float32), 'Max Episode Length': Array(496., dtype=float32), 'Min Episode Length': Array(2., dtype=float32), 'Max Timestep': Array(70778880., dtype=float32), 'Min Timestep': Array(70254720., dtype=float32)} step=70778880
{'Mean Episode Return': Array(76.76847, dtype=float32), 'Var Episode Return': Array(1385.1176, dtype=float32), 'Mean Episode Length': Array(170.2188, dtype=float32), 'Var Episode Length': Array(5877.1523, dtype=float32), 'Num Episodes': Array(3076., dtype=float32), 'Max Episode Return': Array(230.84178, dtype=float32), 'Min Episode Return': Array(12.29249, dtype=float32), 'Max Episode Length': Array(467., dtype=float32), 'Min Episode Length': Array(17., dtype=float32), 'Max Timestep': Array(71303168., dtype=float32), 'Min Timestep': Array(70779008., dtype=float32)} step=71303168
{'Mean Episode Return': Array(76.64587, dtype=float32), 'Var Episode Return': Array(1411.2644, dtype=float32), 'Mean Episode Length': Array(170.02692, dtype=float32), 'Var Episode Length': Array(6006.164, dtype=float32), 'Num Episodes': Array(3085., dtype=float32), 'Max Episode Return': Array(329.66016, dtype=float32), 'Min Episode Return': Array(12.633792, dtype=float32), 'Max Episode Length': Array(658., dtype=float32), 'Min Episode Length': Array(18., dtype=float32), 'Max Timestep': Array(71827456., dtype=float32), 'Min Timestep': Array(71303296., dtype=float32)} step=71827456
{'Mean Episode Return': Array(76.79728, dtype=float32), 'Var Episode Return': Array(1437.9033, dtype=float32), 'Mean Episode Length': Array(170.08754, dtype=float32), 'Var Episode Length': Array(6040.8486, dtype=float32), 'Num Episodes': Array(3073., dtype=float32), 'Max Episode Return': Array(259.6922, dtype=float32), 'Min Episode Return': Array(9.338206, dtype=float32), 'Max Episode Length': Array(543., dtype=float32), 'Min Episode Length': Array(12., dtype=float32), 'Max Timestep': Array(72351744., dtype=float32), 'Min Timestep': Array(71827584., dtype=float32)} step=72351744
{'Mean Episode Return': Array(78.53391, dtype=float32), 'Var Episode Return': Array(1552.7045, dtype=float32), 'Mean Episode Length': Array(173.40318, dtype=float32), 'Var Episode Length': Array(6481.929, dtype=float32), 'Num Episodes': Array(3021., dtype=float32), 'Max Episode Return': Array(251.09018, dtype=float32), 'Min Episode Return': Array(1.5018892, dtype=float32), 'Max Episode Length': Array(522., dtype=float32), 'Min Episode Length': Array(2., dtype=float32), 'Max Timestep': Array(72876032., dtype=float32), 'Min Timestep': Array(72351872., dtype=float32)} step=72876032
{'Mean Episode Return': Array(79.97466, dtype=float32), 'Var Episode Return': Array(1617.6449, dtype=float32), 'Mean Episode Length': Array(176.94267, dtype=float32), 'Var Episode Length': Array(6684.381, dtype=float32), 'Num Episodes': Array(2965., dtype=float32), 'Max Episode Return': Array(271.77658, dtype=float32), 'Min Episode Return': Array(5.8342514, dtype=float32), 'Max Episode Length': Array(561., dtype=float32), 'Min Episode Length': Array(8., dtype=float32), 'Max Timestep': Array(73400320., dtype=float32), 'Min Timestep': Array(72876160., dtype=float32)} step=73400320
{'Validation Info/Mean Episode Return': Array(57.69008, dtype=float32), 'Validation Info/Mean Episode Length': Array(130.24562, dtype=float32)} step=73400320
{'Mean Episode Return': Array(81.85534, dtype=float32), 'Var Episode Return': Array(1695.125, dtype=float32), 'Mean Episode Length': Array(180.45593, dtype=float32), 'Var Episode Length': Array(6906.2065, dtype=float32), 'Num Episodes': Array(2904., dtype=float32), 'Max Episode Return': Array(284.386, dtype=float32), 'Min Episode Return': Array(4.5647054, dtype=float32), 'Max Episode Length': Array(562., dtype=float32), 'Min Episode Length': Array(6., dtype=float32), 'Max Timestep': Array(73924608., dtype=float32), 'Min Timestep': Array(73400448., dtype=float32)} step=73924608
{'Mean Episode Return': Array(81.234085, dtype=float32), 'Var Episode Return': Array(1717.1285, dtype=float32), 'Mean Episode Length': Array(178.49268, dtype=float32), 'Var Episode Length': Array(6886.817, dtype=float32), 'Num Episodes': Array(2939., dtype=float32), 'Max Episode Return': Array(315.76978, dtype=float32), 'Min Episode Return': Array(11.532861, dtype=float32), 'Max Episode Length': Array(611., dtype=float32), 'Min Episode Length': Array(15., dtype=float32), 'Max Timestep': Array(74448896., dtype=float32), 'Min Timestep': Array(73924736., dtype=float32)} step=74448896
{'Mean Episode Return': Array(83.51891, dtype=float32), 'Var Episode Return': Array(1778.1528, dtype=float32), 'Mean Episode Length': Array(183.35541, dtype=float32), 'Var Episode Length': Array(7132.6226, dtype=float32), 'Num Episodes': Array(2853., dtype=float32), 'Max Episode Return': Array(308.83948, dtype=float32), 'Min Episode Return': Array(11.896581, dtype=float32), 'Max Episode Length': Array(671., dtype=float32), 'Min Episode Length': Array(15., dtype=float32), 'Max Timestep': Array(74973184., dtype=float32), 'Min Timestep': Array(74449024., dtype=float32)} step=74973184
{'Mean Episode Return': Array(82.94785, dtype=float32), 'Var Episode Return': Array(1832.5609, dtype=float32), 'Mean Episode Length': Array(182.15448, dtype=float32), 'Var Episode Length': Array(7435.13, dtype=float32), 'Num Episodes': Array(2887., dtype=float32), 'Max Episode Return': Array(257.9494, dtype=float32), 'Min Episode Return': Array(1.4890983, dtype=float32), 'Max Episode Length': Array(531., dtype=float32), 'Min Episode Length': Array(2., dtype=float32), 'Max Timestep': Array(75497472., dtype=float32), 'Min Timestep': Array(74973312., dtype=float32)} step=75497472
{'Mean Episode Return': Array(87.69594, dtype=float32), 'Var Episode Return': Array(2150.676, dtype=float32), 'Mean Episode Length': Array(191.67569, dtype=float32), 'Var Episode Length': Array(8480.014, dtype=float32), 'Num Episodes': Array(2735., dtype=float32), 'Max Episode Return': Array(343.03046, dtype=float32), 'Min Episode Return': Array(1.6022866, dtype=float32), 'Max Episode Length': Array(703., dtype=float32), 'Min Episode Length': Array(2., dtype=float32), 'Max Timestep': Array(76021760., dtype=float32), 'Min Timestep': Array(75497600., dtype=float32)} step=76021760
{'Mean Episode Return': Array(89.8121, dtype=float32), 'Var Episode Return': Array(2346.2888, dtype=float32), 'Mean Episode Length': Array(196.68324, dtype=float32), 'Var Episode Length': Array(9281.566, dtype=float32), 'Num Episodes': Array(2655., dtype=float32), 'Max Episode Return': Array(327.12747, dtype=float32), 'Min Episode Return': Array(17.306059, dtype=float32), 'Max Episode Length': Array(689., dtype=float32), 'Min Episode Length': Array(37., dtype=float32), 'Max Timestep': Array(76546048., dtype=float32), 'Min Timestep': Array(76021888., dtype=float32)} step=76546048
{'Mean Episode Return': Array(91.39823, dtype=float32), 'Var Episode Return': Array(2687.5088, dtype=float32), 'Mean Episode Length': Array(200.0491, dtype=float32), 'Var Episode Length': Array(10711.975, dtype=float32), 'Num Episodes': Array(2627., dtype=float32), 'Max Episode Return': Array(347.64737, dtype=float32), 'Min Episode Return': Array(18.044819, dtype=float32), 'Max Episode Length': Array(692., dtype=float32), 'Min Episode Length': Array(29., dtype=float32), 'Max Timestep': Array(77070336., dtype=float32), 'Min Timestep': Array(76546176., dtype=float32)} step=77070336
{'Mean Episode Return': Array(93.87328, dtype=float32), 'Var Episode Return': Array(2930.0623, dtype=float32), 'Mean Episode Length': Array(205.92969, dtype=float32), 'Var Episode Length': Array(11603.821, dtype=float32), 'Num Episodes': Array(2531., dtype=float32), 'Max Episode Return': Array(376.7152, dtype=float32), 'Min Episode Return': Array(18.913324, dtype=float32), 'Max Episode Length': Array(784., dtype=float32), 'Min Episode Length': Array(34., dtype=float32), 'Max Timestep': Array(77594624., dtype=float32), 'Min Timestep': Array(77070464., dtype=float32)} step=77594624
{'Mean Episode Return': Array(96.10015, dtype=float32), 'Var Episode Return': Array(3087.003, dtype=float32), 'Mean Episode Length': Array(209.16934, dtype=float32), 'Var Episode Length': Array(12188.029, dtype=float32), 'Num Episodes': Array(2498., dtype=float32), 'Max Episode Return': Array(365.72595, dtype=float32), 'Min Episode Return': Array(8.446362, dtype=float32), 'Max Episode Length': Array(712., dtype=float32), 'Min Episode Length': Array(11., dtype=float32), 'Max Timestep': Array(78118912., dtype=float32), 'Min Timestep': Array(77594752., dtype=float32)} step=78118912
{'Mean Episode Return': Array(100.65486, dtype=float32), 'Var Episode Return': Array(3671.4648, dtype=float32), 'Mean Episode Length': Array(218.99876, dtype=float32), 'Var Episode Length': Array(14525.032, dtype=float32), 'Num Episodes': Array(2410., dtype=float32), 'Max Episode Return': Array(430.06168, dtype=float32), 'Min Episode Return': Array(14.980455, dtype=float32), 'Max Episode Length': Array(849., dtype=float32), 'Min Episode Length': Array(22., dtype=float32), 'Max Timestep': Array(78643200., dtype=float32), 'Min Timestep': Array(78119040., dtype=float32)} step=78643200
